lambda_nm,distance_m,mod_scheme,SNR_dB,rate_Mbps,unit_flux,P_RX_W,photons_per_bit,detected_electrons_per_bit,N_dark,N_th,N_rin,N_bg,BER
532.0,2.0,PPM,92.60133508263293,0.0,120.6734551238579,1.206734551238579,161480727754.0306,80740363877.0153,133.8162793037529,3581359321340.0015,0.01614807277540306,3.1954559282899058,0.0
532.0,2.0,M-PAM,92.60133508263293,0.0,120.6734551238579,1.206734551238579,161480727754.0306,80740363877.0153,133.8162793037529,3581359321340.0015,0.01614807277540306,3.1954559282899058,0.0
532.0,2.0,OFDM+QAM,92.60133508263293,0.0,120.6734551238579,1.206734551238579,161480727754.0306,80740363877.0153,133.8162793037529,3581359321340.0015,0.01614807277540306,3.1954559282899058,0.0
532.0,2.0,OOK,92.60133508263293,0.0,120.6734551238579,1.206734551238579,161480727754.0306,80740363877.0153,133.8162793037529,3581359321340.0015,0.01614807277540306,3.1954559282899058,0.0
532.0,20.0,PPM,52.77641891643451,0.0,1.2313058400571584,0.012313058400571585,1647687662.0143082,823843831.0071541,133.8162793037529,3581359321340.0015,0.00016476876620143084,3.1954559282899058,0.0
532.0,20.0,M-PAM,52.77641891643451,0.0,1.2313058400571584,0.012313058400571585,1647687662.0143082,823843831.0071541,133.8162793037529,3581359321340.0015,0.00016476876620143084,3.1954559282899058,0.0
532.0,20.0,OFDM+QAM,52.77641891643451,0.0,1.2313058400571584,0.012313058400571585,1647687662.0143082,823843831.0071541,133.8162793037529,3581359321340.0015,0.00016476876620143084,3.1954559282899058,0.0
532.0,20.0,OOK,52.77641891643451,0.0,1.2313058400571584,0.012313058400571585,1647687662.0143082,823843831.0071541,133.8162793037529,3581359321340.0015,0.00016476876620143084,3.1954559282899058,0.0
532.0,21.0,PPM,50.64040255454036,0.0,0.9628643809444646,0.009628643809444646,1288469289.320996,644234644.660498,133.8162793037529,3581359321340.0015,0.0001288469289320996,3.1954559282899058,0.0
532.0,21.0,M-PAM,50.64040255454036,0.0,0.9628643809444646,0.009628643809444646,1288469289.320996,644234644.660498,133.8162793037529,3581359321340.0015,0.0001288469289320996,3.1954559282899058,0.0
532.0,21.0,OFDM+QAM,50.64040255454036,0.0,0.9628643809444646,0.009628643809444646,1288469289.320996,644234644.660498,133.8162793037529,3581359321340.0015,0.0001288469289320996,3.1954559282899058,0.0
532.0,21.0,OOK,50.64040255454036,0.0,0.9628643809444646,0.009628643809444646,1288469289.320996,644234644.660498,133.8162793037529,3581359321340.0015,0.0001288469289320996,3.1954559282899058,0.0
532.0,22.0,PPM,48.45357675339098,0.0,0.7485551992167356,0.007485551992167356,1001688716.1266309,500844358.06331545,133.8162793037529,3581359321340.0015,0.00010016887161266309,3.1954559282899058,0.0
532.0,22.0,M-PAM,48.45357675339098,0.0,0.7485551992167356,0.007485551992167356,1001688716.1266309,500844358.06331545,133.8162793037529,3581359321340.0015,0.00010016887161266309,3.1954559282899058,0.0
532.0,22.0,OFDM+QAM,48.45357675339098,0.0,0.7485551992167356,0.007485551992167356,1001688716.1266309,500844358.06331545,133.8162793037529,3581359321340.0015,0.00010016887161266309,3.1954559282899058,0.0
532.0,22.0,OOK,48.45357675339098,0.0,0.7485551992167356,0.007485551992167356,1001688716.1266309,500844358.06331545,133.8162793037529,3581359321340.0015,0.00010016887161266309,3.1954559282899058,0.0
532.0,23.0,PPM,46.19027766295151,0.0,0.5768446600574366,0.005768446600574366,771912061.4512433,385956030.72562164,133.8162793037529,3581359321340.0015,7.719120614512433e-05,3.1954559282899058,0.0
532.0,23.0,M-PAM,46.19027766295151,0.0,0.5768446600574366,0.005768446600574366,771912061.4512433,385956030.72562164,133.8162793037529,3581359321340.0015,7.719120614512433e-05,3.1954559282899058,0.0
532.0,23.0,OFDM+QAM,46.19027766295151,0.0,0.5768446600574366,0.005768446600574366,771912061.4512433,385956030.72562164,133.8162793037529,3581359321340.0015,7.719120614512433e-05,3.1954559282899058,0.0
532.0,23.0,OOK,46.19027766295151,0.0,0.5768446600574366,0.005768446600574366,771912061.4512433,385956030.72562164,133.8162793037529,3581359321340.0015,7.719120614512433e-05,3.1954559282899058,0.0
532.0,24.0,PPM,43.82919777914949,0.0,0.439546556917118,0.00439546556917118,588184848.2742399,294092424.13711995,133.8162793037529,3581359321340.0015,5.8818484827423995e-05,3.1954559282899058,0.0
532.0,24.0,M-PAM,43.82919777914949,0.0,0.439546556917118,0.00439546556917118,588184848.2742399,294092424.13711995,133.8162793037529,3581359321340.0015,5.8818484827423995e-05,3.1954559282899058,0.0
532.0,24.0,OFDM+QAM,43.82919777914949,0.0,0.439546556917118,0.00439546556917118,588184848.2742399,294092424.13711995,133.8162793037529,3581359321340.0015,5.8818484827423995e-05,3.1954559282899058,0.0
532.0,24.0,OOK,43.82919777914949,0.0,0.439546556917118,0.00439546556917118,588184848.2742399,294092424.13711995,133.8162793037529,3581359321340.0015,5.8818484827423995e-05,3.1954559282899058,0.0
532.0,25.0,PPM,41.33104834118345,0.0,0.3296836506458924,0.003296836506458924,441170394.7671163,220585197.38355815,133.8162793037529,3581359321340.0015,4.411703947671163e-05,3.1954559282899058,0.0
532.0,25.0,M-PAM,41.33104834118345,0.0,0.3296836506458924,0.003296836506458924,441170394.7671163,220585197.38355815,133.8162793037529,3581359321340.0015,4.411703947671163e-05,3.1954559282899058,0.0
532.0,25.0,OFDM+QAM,41.33104834118345,0.0,0.3296836506458924,0.003296836506458924,441170394.7671163,220585197.38355815,133.8162793037529,3581359321340.0015,4.411703947671163e-05,3.1954559282899058,0.0
532.0,25.0,OOK,41.33104834118345,0.0,0.3296836506458924,0.003296836506458924,441170394.7671163,220585197.38355815,133.8162793037529,3581359321340.0015,4.411703947671163e-05,3.1954559282899058,0.0
532.0,26.0,PPM,38.67463052247695,0.0,0.2428155633909882,0.002428155633909882,324926752.500266,162463376.250133,133.8162793037529,3581359321340.0015,3.24926752500266e-05,3.1954559282899058,0.0
532.0,26.0,M-PAM,38.67463052247695,0.0,0.2428155633909882,0.002428155633909882,324926752.500266,162463376.250133,133.8162793037529,3581359321340.0015,3.24926752500266e-05,3.1954559282899058,0.0
532.0,26.0,OFDM+QAM,38.67463052247695,0.0,0.2428155633909882,0.002428155633909882,324926752.500266,162463376.250133,133.8162793037529,3581359321340.0015,3.24926752500266e-05,3.1954559282899058,0.0
532.0,26.0,OOK,38.67463052247695,0.0,0.2428155633909882,0.002428155633909882,324926752.500266,162463376.250133,133.8162793037529,3581359321340.0015,3.24926752500266e-05,3.1954559282899058,0.0
532.0,27.0,PPM,35.83574307602986,0.0,0.1751185478770049,0.001751185478770049,234337125.13976914,117168562.56988457,133.8162793037529,3581359321340.0015,2.3433712513976914e-05,3.1954559282899058,0.0
532.0,27.0,M-PAM,35.83574307602986,0.0,0.1751185478770049,0.001751185478770049,234337125.13976914,117168562.56988457,133.8162793037529,3581359321340.0015,2.3433712513976914e-05,3.1954559282899058,0.0
532.0,27.0,OFDM+QAM,35.83574307602986,0.0,0.1751185478770049,0.001751185478770049,234337125.13976914,117168562.56988457,133.8162793037529,3581359321340.0015,2.3433712513976914e-05,3.1954559282899058,0.0
532.0,27.0,OOK,35.83574307602986,0.0,0.1751185478770049,0.001751185478770049,234337125.13976914,117168562.56988457,133.8162793037529,3581359321340.0015,2.3433712513976914e-05,3.1954559282899058,0.0
532.0,28.0,PPM,32.76338110106315,0.0,0.122945899460438,0.00122945899460438,164521628.21449098,82260814.10724549,133.8162793037529,3581359321340.0015,1.6452162821449097e-05,3.1954559282899058,0.0
532.0,28.0,M-PAM,32.76338110106315,0.0,0.122945899460438,0.00122945899460438,164521628.21449098,82260814.10724549,133.8162793037529,3581359321340.0015,1.6452162821449097e-05,3.1954559282899058,0.0
532.0,28.0,OFDM+QAM,32.76338110106315,0.0,0.122945899460438,0.00122945899460438,164521628.21449098,82260814.10724549,133.8162793037529,3581359321340.0015,1.6452162821449097e-05,3.1954559282899058,0.0
532.0,28.0,OOK,32.76338110106315,0.0,0.122945899460438,0.00122945899460438,164521628.21449098,82260814.10724549,133.8162793037529,3581359321340.0015,1.6452162821449097e-05,3.1954559282899058,0.0
532.0,29.0,PPM,29.421380960160878,0.0,0.0836785298599727,0.000836785298599727,111975495.23469535,55987747.61734767,133.8162793037529,3581359321340.0015,1.1197549523469534e-05,3.1954559282899058,0.0
532.0,29.0,M-PAM,29.421380960160878,0.0,0.0836785298599727,0.000836785298599727,111975495.23469535,55987747.61734767,133.8162793037529,3581359321340.0015,1.1197549523469534e-05,3.1954559282899058,8.882300945475747e-154
532.0,29.0,OFDM+QAM,29.421380960160878,0.0,0.0836785298599727,0.000836785298599727,111975495.23469535,55987747.61734767,133.8162793037529,3581359321340.0015,1.1197549523469534e-05,3.1954559282899058,8.882300945475747e-154
